stfips,areatype,area,areaname,periodyear,periodtype,period,periodname,dim_title,Current,
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","08","August","Information","268",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","07","July","Information","290",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","06","June","Information","317",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","05","May","Information","197",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","04","April","Information","294",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","03","March","Information","335",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","02","February","Information","304",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","01","January","Information","288",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","01","00","Year","Information","3311",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","12","December","Information","336",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","11","November","Information","349",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","10","October","Information","392",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","09","September","Information","407",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","08","August","Information","358",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","07","July","Information","321",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","06","June","Information","369",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","05","May","Information","336",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","04","April","Information","404",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","03","March","Information","401",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","02","February","Information","373",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","01","January","Information","381",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","01","00","Year","Information","4427",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","12","December","Information","398",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","11","November","Information","379",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","10","October","Information","225",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","09","September","Information","190",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","08","August","Information","155",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","07","July","Information","343",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","06","June","Information","181",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","05","May","Information","205",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","04","April","Information","198",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","03","March","Information","194",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","02","February","Information","156",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","03","01","January","Information","188",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2008","01","00","Year","Information","2812",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","12","December","Information","198",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","11","November","Information","206",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","10","October","Information","172",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","09","September","Information","179",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","08","August","Information","234",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","07","July","Information","247",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","06","June","Information","207",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","05","May","Information","198",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","04","April","Information","150",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","03","March","Information","159",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","02","February","Information","146",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","03","01","January","Information","206",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2007","01","00","Year","Information","2302",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","12","December","Information","180",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","11","November","Information","209",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","10","October","Information","193",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","09","September","Information","147",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","08","August","Information","184",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","07","July","Information","191",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","06","June","Information","173",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","05","May","Information","161",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","04","April","Information","145",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","03","March","Information","179",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","02","February","Information","151",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","03","01","January","Information","229",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2006","01","00","Year","Information","2142",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","12","December","Information","195",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","11","November","Information","199",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","10","October","Information","149",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","09","September","Information","157",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","08","August","Information","192",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","07","July","Information","213",
