stfips,areatype,area,areaname,periodyear,periodtype,period,periodname,dim_title,Current,
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2018","01","00","Year","Administrative and Waste Services","9450",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","03","12","December","Administrative and Waste Services","1332",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","03","11","November","Administrative and Waste Services","1401",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","03","10","October","Administrative and Waste Services","646",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","03","09","September","Administrative and Waste Services","550",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","03","08","August","Administrative and Waste Services","621",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","03","07","July","Administrative and Waste Services","553",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","03","06","June","Administrative and Waste Services","658",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","03","05","May","Administrative and Waste Services","688",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","03","04","April","Administrative and Waste Services","642",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","03","03","March","Administrative and Waste Services","741",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","03","02","February","Administrative and Waste Services","702",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","03","01","January","Administrative and Waste Services","1126",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","01","00","Year","Administrative and Waste Services","9660",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","12","December","Administrative and Waste Services","1494",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","11","November","Administrative and Waste Services","1484",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","10","October","Administrative and Waste Services","742",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","09","September","Administrative and Waste Services","645",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","08","August","Administrative and Waste Services","699",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","07","July","Administrative and Waste Services","629",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","06","June","Administrative and Waste Services","811",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","05","May","Administrative and Waste Services","796",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","04","April","Administrative and Waste Services","822",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","03","March","Administrative and Waste Services","900",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","02","February","Administrative and Waste Services","1066",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","01","January","Administrative and Waste Services","1239",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","01","00","Year","Administrative and Waste Services","11327",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","12","December","Administrative and Waste Services","1724",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","11","November","Administrative and Waste Services","1536",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","10","October","Administrative and Waste Services","830",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","09","September","Administrative and Waste Services","725",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","08","August","Administrative and Waste Services","675",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","07","July","Administrative and Waste Services","806",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","06","June","Administrative and Waste Services","874",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","05","May","Administrative and Waste Services","874",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","04","April","Administrative and Waste Services","1023",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","03","March","Administrative and Waste Services","987",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","02","February","Administrative and Waste Services","1056",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","01","January","Administrative and Waste Services","1403",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","01","00","Year","Administrative and Waste Services","12513",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","12","December","Administrative and Waste Services","1654",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","11","November","Administrative and Waste Services","1702",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","10","October","Administrative and Waste Services","1049",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","09","September","Administrative and Waste Services","870",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","08","August","Administrative and Waste Services","779",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","07","July","Administrative and Waste Services","922",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","06","June","Administrative and Waste Services","940",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","05","May","Administrative and Waste Services","1032",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","04","April","Administrative and Waste Services","1131",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","03","March","Administrative and Waste Services","1312",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","02","February","Administrative and Waste Services","1292",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","01","January","Administrative and Waste Services","1654",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","01","00","Year","Administrative and Waste Services","14337",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","12","December","Administrative and Waste Services","2041",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","11","November","Administrative and Waste Services","1765",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","10","October","Administrative and Waste Services","1221",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","09","September","Administrative and Waste Services","1024",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","08","August","Administrative and Waste Services","1040",
