stfips,areatype,area,areaname,periodyear,periodtype,period,periodname,dim_title,Current,
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","03","03","March","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","03","02","February","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","03","01","January","Mining","16",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2017","01","00","Year","Mining","81",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","12","December","Mining","39",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","11","November","Mining","16",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","10","October","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","08","August","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","07","July","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","06","June","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","05","May","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","04","April","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","03","March","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","02","February","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","03","01","January","Mining","25",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2016","01","00","Year","Mining","111",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","12","December","Mining","29",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","11","November","Mining","13",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","10","October","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","08","August","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","07","July","Mining","11",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","06","June","Mining","15",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","05","May","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","04","April","Mining","12",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","03","March","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","02","February","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","03","01","January","Mining","17",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2015","01","00","Year","Mining","129",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","12","December","Mining","35",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","11","November","Mining","28",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","10","October","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","08","August","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","07","July","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","06","June","Mining","10",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","05","May","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","04","April","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","03","March","Mining","16",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","02","February","Mining","14",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","03","01","January","Mining","26",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2014","01","00","Year","Mining","149",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","12","December","Mining","56",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","11","November","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","10","October","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","08","August","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","07","July","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","06","June","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","05","May","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","04","April","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","03","March","Mining","10",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","02","February","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","01","January","Mining","14",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","01","00","Year","Mining","120",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","12","December","Mining","46",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","11","November","Mining","21",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","10","October","Mining","",
